q0,q1,v0,v1,v_max,a_max,j_max,dt
15.524,25.786,93.915,-20.033,34.389,221.311,-2446.973,0.001
26.264,-10.117,-46.836,23.006,-20.805,432.693,5131.695,0.001
8.857,-4.988,-19.227,31.264,136.131,-967.806,1217.569,0.001
29.762,-9.851,-46.355,-58.762,172.189,-63.898,-3691.999,0.001
14.173,-15.733,56.074,57.475,164.955,-947.881,4813.857,0.001
-26.552,-5.987,42.076,-44.962,-43.545,-482.503,-561.255,0.001
-29.44,27.235,51.524,-0.151,135.488,284.987,1927.277,0.001
19.855,-18.407,-53.074,-71.638,-38.802,57.66,2539.731,0.001
-9.9,6.492,-14.554,-4.755,-192.646,-732.991,-595.452,0.001
-13.862,-20.727,-69.057,93.63,-33.556,667.088,-1017.314,0.001
-23.502,-14.597,-96.443,-48.252,29.246,632.525,4987.101,0.001
-19.1,17.976,12.035,-7.884,-124.096,-106.226,4863.791,0.01
-6.972,-15.975,-20.253,31.853,101.431,687.505,-8063.047,0.01
20.227,-7.803,-64.19,-16.003,-33.834,-816.922,-296.342,0.001
15.702,-10.954,57.037,-34.258,-5,-136.25,8320.57,0.01
29.235,23.143,-38.074,67.846,49.272,662.497,1839.788,0.01
12.66,-28.324,5.354,5.573,123.024,-950.514,2346.906,0.001
-9.31,7.811,-37.989,92.641,-137.963,-996.756,387.588,0.001
2.256,-16.06,75.254,94.723,198.874,-307.253,-2252.545,0.01
14.651,12.778,-83.188,-78.129,-43.792,-593.143,-8956.62,0.001
25.764,-25.447,-4.373,27.49,17.429,676.194,-4080.595,0.001
-22.296,28.22,-76.531,68.387,30.89,-500.113,2182.396,0.001
-16.741,-5.753,42.204,62.505,-37.58,424.325,9431.931,0.001
-10.319,19.841,9.393,-5.224,-93.078,-667.59,-4717.649,0.001
-9.712,-12.85,89.782,-51.994,50.811,-490.405,-1760.249,0.001
22.039,-29.101,35.164,-77.43,85.69,-913.903,989.04,0.01
10.543,4.564,-44.612,-57.456,-73.532,865.632,5425.094,0.001
-28.981,-26.547,-6.836,53.133,-144.963,-793.715,-737.789,0.001
1.046,6.269,32.541,-31.455,-80.256,846.277,-2983.236,0.001
0.738,7.031,24.31,-67.268,-48.903,603.031,6446.667,0.001
-6.238,16.965,-80.68,-9.749,81.568,455.451,6383.053,0.001
25.243,2.701,48.214,-45.56,-159.949,-301.335,-3805.068,0.001
29.506,-1.559,70.895,1.595,-38.437,709.695,7675.285,0.001
3.282,-10.096,35.418,80.727,85.219,116.393,-8982.295,0.001
4.248,-13.172,41.7,-11.311,78.522,684.778,4816.541,0.001
-16.072,21.021,-80.661,65.205,-188.724,679.923,-959.898,0.001
17.893,-17.32,-22.827,-95.796,-170.845,-264.235,5415.085,0.001
-15.73,-21.889,-89.155,-90.717,35.691,373.939,4175.054,0.001
4.399,3.767,57.912,30.695,-90.65,788.511,4744.11,0.001
7.166,11.217,-62.855,69.585,-155.309,721.543,6815.01,0.001
-2.776,-8.242,-31.409,-33.928,-131.734,451.445,6712.727,0.001
15.265,11.216,-83.936,58.714,51.169,806.33,-9180.992,0.001
3.952,-9.325,63.731,-49.705,-93.776,803.911,6757.022,0.001
16.672,19.749,-67.832,-28.916,-126.137,320.842,-8671.171,0.001
14.052,9.655,56.099,89.944,-43.815,740.127,9026.123,0.001
27.925,-8.681,94.022,-3.426,100,870.955,-2168.7,0.001
15.78,-25.103,-24.767,-66.13,171.101,23.044,3991.499,0.01
4.012,6.04,60.745,93.838,173.813,-641.345,-2575.522,0.01
5.982,23.832,-70.154,62.524,-16.412,390.583,-2514.349,0.001
5.477,27.178,76.189,26.094,-72.41,544.884,632.356,0.001
27.699,-4.144,-0.875,-80.776,-155.723,-783.632,9805.811,0.001
-3.503,25.304,-68.847,59.216,-179.843,-956.62,-4489.503,0.01
11.549,3.614,36.088,54.168,151.628,-172.996,6973.582,0.001
-15.849,26.126,23.144,-19.84,17.669,231.731,-9142.719,0.001
16.237,-29.97,21.363,-68.598,38.787,403.569,23.328,0.001
-20.4,-4.057,54.216,-52.067,181.64,932.225,6726.49,0.01
-25.281,6.313,-45.321,-25.195,-54.288,407.735,562.714,0.001
-11.361,17.41,95.031,-31.539,-159.627,-193.06,8085.952,0.001
-10.545,28.4,-9.327,-50.603,119.54,916.018,-4267.577,0.001
-19.386,20.813,-14.065,-46.043,-110.647,-445.448,-5348.264,0.001
-15.24,29.864,-0.155,-54.758,-180.451,464.605,8993.067,0.001
29.511,8.838,-88.455,-94.618,116.97,815.341,3041.993,0.001
6.678,-20.612,-11.454,-81.686,83.37,641.76,4972.767,0.001
-1.02,-28.336,-52.734,-82.762,34.543,10.847,-7992.232,0.001
-15.344,26.844,-60.237,87.767,-32.41,-416.783,-9946.452,0.001
28.435,-23.749,2.375,20.012,94.648,-276.699,5361.548,0.001
12.925,3.668,27.842,33.227,111.428,679.996,-5168.358,0.001
11.904,15.919,-72.616,53.477,-128.5,-527.297,-6602.234,0.001
-19.51,2.381,-47.278,34.696,10.039,172.262,-7889.164,0.001
-1.777,-1.683,43.674,15.614,-132.124,512.344,6013.677,0.001
18.306,12.455,0.17,-1.355,-196.363,243.386,9509.218,0.001
-23.418,-13.484,-67.715,-45.503,174.978,944.307,-5252.594,0.001
17.701,-1.81,-27.448,30.082,-138.854,-562.757,3709.705,0.001
22.082,21.871,-75.859,-23.557,190.077,973.862,-5288.119,0.001
-24.159,5.3,43.863,-57.611,-0.437,-237.691,-4946.932,0.001
-26.05,29.203,-45.486,-97.628,176.754,911.919,816.853,0.001
-26.383,26.439,35.821,92.998,112.259,47.593,-5556.125,0.001
-2.698,26.834,35.365,23.218,68.347,547.037,-2151.49,0.001
22.766,4.021,-47.771,55.653,-74.332,-507.589,-95.115,0.001
-9.129,-29.267,-3.424,-9.134,-59.265,-39.418,-9856.778,0.001
-3.799,-11.273,-3.503,-12.776,-65.975,834.14,4739.22,0.001
-22.128,22.366,-18.682,78.666,-36.978,-148.011,2215.316,0.001
9.204,-19.971,73.822,33.52,-133.461,873.059,-3268.78,0.001
2.249,21.863,74.97,-89.419,-128.555,-358.866,-2133.234,0.001
13.747,9.646,-27.057,35.871,-53.702,-989.418,1401.397,0.001
-22.073,-23.447,16.952,99.821,-7.062,838.503,3455.815,0.01
23.652,28.428,61.091,-69.045,48.813,-319.973,2153.911,0.001
-2.523,-17.739,49.446,30,147.317,988.129,-449.658,0.001
-23.963,2.566,-59.329,-15.21,-121.347,-549.183,6676.923,0.001
-5.938,-28.856,-63.16,-31.399,139.334,-403.197,-1770.754,0.001
22.097,4.723,-50.747,99.488,65.076,656.937,-2220.67,0.001
27.447,-3.852,74.623,-0.239,52.615,938.519,8779.991,0.001
-28.717,-18.493,-13.421,57.76,-31.037,-40.138,7871.765,0.001
26.698,25.831,-40.787,-26.311,183.59,769.014,1004.404,0.001
25.315,18.46,-13.18,55.943,6.618,-633.86,1685.986,0.001
6.658,10.047,17.506,-62.185,114.194,736.622,8391.808,0.001
-0.59,-11.941,42.99,-40.373,-135.745,-498.084,-2450.197,0.001
-3.315,-26.585,-64.383,23.114,153.883,-74.612,1844.396,0.001
-6.191,-25.79,77.963,-54.047,126.937,630.838,1138.273,0.001
-20.886,10.318,-29.109,-0.176,-45.935,396.281,8913.8,0.001
22.211,2.712,80.279,20.727,134.167,-128.91,8352.304,0.001
-0.86,-0.9,14.668,-95.909,142.477,-896.535,2950.574,0.001
21.594,3.857,-9.709,-46.179,-109.181,-331.883,-3976.613,0.01
13.693,18.528,-4.252,39.903,50.238,-743.369,1806.904,0.001
2.554,17.73,47.337,-3.49,192.257,-908.569,-4064.338,0.001
7.846,-23.268,17.225,5.442,-40.382,394.869,5868.27,0.001
-13.856,0.064,45.34,89.523,67.617,540.274,-8553.307,0.001
5.509,-25.814,-21.534,24.956,110.81,218.95,-7178.544,0.01
21.979,22.016,77.232,78.973,28.729,-214.639,2495.495,0.001
25.533,22.727,92.055,77.897,-13.91,-253.636,460.206,0.001
27.068,23.471,15.603,3.772,140.628,-842.555,-3680.412,0.01
-25.998,8.221,-35.053,-90.769,-57.587,249.601,5062.016,0.001
26.769,12.05,-91.551,-47.148,-24.117,-470.353,2277.373,0.001
-0.202,-6.145,-20.688,80.789,-16.892,-585.755,2829.719,0.001
-25.919,16.8,46.036,-29.376,9.313,-100.101,4151.066,0.001
-20.782,-13.259,21.395,-35.683,40.173,-349.433,7144.971,0.001
-12.236,-22.394,43.798,71.121,121.853,953.418,-3199.715,0.001
-19.875,21.594,-49.801,5.813,-189.256,310.654,8225.628,0.01
14.112,29.373,-89.333,-84.633,-38.321,14.771,2567.058,0.001
22.782,9.256,51.811,99.46,-74.369,575.711,3170.536,0.001
21.086,-26.998,57.187,-68.428,36.369,-765.025,7426.904,0.001
10.322,19.704,-83.074,-32.121,-73.518,605.677,7707.108,0.001
17.91,25.181,53.231,-63.287,-82.577,-662.433,-2768.546,0.001
-23.972,-24.857,55.971,91.549,-61.227,-578.847,9680.005,0.001
1.36,25.575,58.34,83.781,72.375,300.694,-8567.491,0.001
-26.479,23.272,62.896,87.064,53.48,-627.993,-3760.221,0.001
18.819,-15.44,18.412,-18.916,-147.272,601.361,996.129,0.001
-9.259,-6.011,-0.097,-49.459,87.418,-0.568,-4632.111,0.001
19.736,-23.745,16.061,76.328,27.16,843.421,-5324.473,0.001
13.498,27.38,-75.069,-55.587,195.165,-718.441,-5712.678,0.001
-9.763,-19.508,58.196,-11.082,122.726,-640.631,9035.273,0.001
-17.312,0.55,-46.491,-25.862,126.34,867.192,5753.084,0.001
-9.61,-4.625,56.073,-23.074,-31.045,-109.722,-6810.708,0.001
-2.443,8.065,73.324,-61.624,169.871,-328.415,-127.665,0.001
1.725,2.809,61.569,-48.16,-94.078,-575.442,-7162.205,0.001
-5.928,-22.255,-31.742,90.853,177.826,-149.859,411.733,0.001
15.116,-0.289,-56.658,-26.48,183.163,-854.216,-2366.325,0.001
-28.384,0.022,-78.739,-99.5,-81.674,559.365,-3803.848,0.001
-7.521,-4.349,60.687,95.844,185.238,266.672,-291.004,0.001
-18.799,6.225,2.442,-76.778,160.54,-64.258,9701.178,0.01
-7.681,-24.744,-10.531,-39.941,-118.328,-595.772,-8620.01,0.001
-10.149,-17.076,16.948,-90.967,104.206,-907.547,-6283.702,0.001
-28.89,-8.259,-37.5,14.998,-29.389,-135.159,7444.038,0.001
11.114,-16.19,-59.18,-28.136,-84.937,760.66,9771.129,0.001
10.34,-21.586,27.549,25.085,-198.171,-307.626,-292.496,0.001
19.983,13.074,-2.902,40.218,9.915,51.116,4857.379,0.001
-3.817,-12.959,-79.469,77.383,148.854,-506.579,5177.951,0.001
8.145,4.042,-87.326,-66.65,-111.326,-78.979,2879.993,0.01
9.907,-23.913,44.42,-96.697,-42.843,756.987,783.408,0.01
-8.654,26.754,-51.527,97.69,49.154,32.015,-2346.892,0.001
-10.888,-8.109,40.384,88.19,-176.876,757.174,2382.995,0.001
11.387,8.104,9.397,-27.173,-123.778,-731.267,6429.806,0.001
-28.422,27.956,53.851,50.339,-132.578,406.981,6137.31,0.001
26.396,2.059,45.823,-95.68,-18.177,-505.918,3215.664,0.001
7.593,-28.042,12.156,74.202,-158.811,-637.618,-6084.308,0.001
-21.894,-9.959,-46.25,47.188,51.346,-473.44,-616.622,0.001
26.311,-24.967,-30.733,37.465,177.089,906.233,-6530.527,0.001
-1.929,17.282,52.811,18.926,151.453,910.484,-123.811,0.001
25.993,-5.828,12.081,32.79,-34.22,924.838,-6067.27,0.001
28.395,-22.182,-76.994,9.059,194.321,-337.908,1001.506,0.001
-12.939,12.518,18.942,14.874,-120.072,-899.451,-3588.068,0.001
2.329,9.692,-16.697,81.037,-147.217,578.409,-3258.411,0.001
-29.246,-13.274,-14.316,-91.378,32.55,-795.993,-476.277,0.001
-20.571,-0.389,-75.049,-38.311,-173.825,-765.98,-9247.298,0.001
-8.901,14.513,-31.9,45.985,182.397,792.174,-1333.568,0.001
16.388,-1.849,-27.331,-13.837,12.459,-314.682,-9743.981,0.01
-10.788,23.236,20.774,48.609,-0.622,-118.68,-3521.516,0.001
3.209,-8.442,34.786,-73.16,-22.656,-967.156,1471.348,0.001
-7.193,15.547,-56.981,99.349,164.567,568.648,101.214,0.001
15.013,-25.56,-69.86,10.013,-151.674,316.156,-9573.797,0.001
29.105,-29.353,-75.365,46.543,33.338,-972.263,9340.611,0.001
-3.173,5.131,-48.513,1.371,-81.911,-121.459,-1414.661,0.001
-25.523,21.422,-93.038,14.96,105.963,-729.229,-7245.261,0.001
-23.974,4.783,70.037,-87.351,-199.944,-651.724,-8246.698,0.01
-9.827,27.196,45.505,83.905,191.971,-43.745,3552.82,0.001
-12.468,-9.711,-17.414,32.194,-12.758,795.581,3443.691,0.001
25.019,-11,-70.789,-57.474,-164.434,373.039,-6109.317,0.001
0.286,14.312,9.537,34.186,102.059,-816.613,3571.055,0.001
4.754,-21.07,61.486,57.906,19.656,198.162,-1622.775,0.001
-26.899,29.748,-27.338,-82.999,154.303,-346.35,8832.998,0.001
-13.994,-13.671,-5.341,4.338,-93.209,430.309,6072.403,0.01
16.973,-20.962,-10.249,23.037,167.77,47.973,6085.949,0.01
2.282,14.822,42.456,47.028,-92.881,148.63,2764.233,0.001
26.386,-20.001,61.63,15.076,192.011,82.116,1390.651,0.001
2.257,17.914,-55.725,-75.613,-166.419,-371.105,-420.105,0.01
-5.223,15.826,-40.228,-32.277,-161.065,990.633,8709.211,0.001
27.846,-24.791,96.062,8.66,62.073,-761.505,5479.91,0.001
5.948,28.966,40.832,-24.734,149.096,-785.996,4830.804,0.001
26.476,10.388,-19.872,38.365,-107.162,555.1,-5030.24,0.01
15.661,-12.824,-24.613,90.587,23.518,-375.164,-3717.392,0.001
-23.348,-13.834,-33.601,98.527,198.179,917.703,-3020.755,0.01
-12.892,0.374,46.66,51.794,-101.66,-520.487,6783.663,0.01
-17.244,4.325,8.492,10.92,-87.91,137.416,5157.983,0.001
-5.114,-18.493,10.567,-81.404,-86.14,-999.664,-933.884,0.001
0.1,5.543,-72.44,89.617,-181.638,662.699,-5932.807,0.001
20.473,-4.021,36.876,32.733,113.63,-619.944,-9800.077,0.001
16.777,-22.373,-42.426,68.09,-157.445,-613.726,1349.511,0.001
5.019,-20.425,84.008,94.627,134.597,-702.849,1051.335,0.001
1.139,-16.984,-75.257,-65.317,109.128,-894.65,5474.168,0.001
-12.055,-12.36,51.375,83.983,58.962,-450.357,2804.055,0.01
11.409,16.835,-11.267,67.055,107.567,989.111,4513.969,0.001
7.675,-10.575,77.634,-42.852,-155.794,-383.478,1159.129,0.001
16.585,4.267,69.86,1.37,-98.572,-21.903,-5874.599,0.001
22.08,7.46,29.914,35.287,-94.382,-593.072,8347.054,0.001
-28.414,-9.758,94.641,-50.61,16.216,154.127,9688.167,0.001
6.931,29.828,72.794,41.143,-48.64,564.541,-4047.915,0.001
-18.103,12.859,-5.339,-74.318,-164.423,242.465,-8602.798,0.001
21.886,6.36,81.343,-84.939,80.768,819.183,4654.243,0.01
25.692,-8.732,-34.947,7.687,-50.606,979.444,8803.392,0.001
20.836,-18.381,27.369,35.62,43.4,675.01,367.094,0.01
-27.672,-16.784,87.142,39.144,-69.484,-767.211,-9796.668,0.001
1.633,-26.351,-19.187,-81.931,16.854,-47.879,4239.197,0.001
-8.171,16.998,77.148,-32.508,107.487,724.653,-3687.63,0.001
-25.793,-19.548,23.406,63.28,-34.663,10.689,-3460.569,0.001
-15.105,-17.875,-81.951,21.838,-91.187,420.664,-884.921,0.001
-26.457,-25.97,43.924,-59.576,-114.684,902.48,5425.757,0.001
-16.12,17.208,-74.668,86.197,-13.457,-222.695,4296.827,0.001
26.127,-17.173,70.64,-67.776,47.007,-654.987,2662.878,0.001
18.403,-16.346,-89.823,-33.651,4.174,-33.742,-6738.442,0.001
-27.716,13.755,-27.632,-99.93,-87.958,146.177,1577.846,0.001
28.089,12.763,74.656,90.339,-53.368,-424.921,-5916.315,0.001
25.803,-16.259,3.052,-1.396,128.922,926.166,8659.377,0.001
-27.245,-6.032,17.407,95.619,182.153,233.722,1663.419,0.001
-10.229,5.238,40.154,9.074,-160.132,413.183,1717.113,0.001
12.991,-0.294,72.597,30.533,-27.532,45.373,3465.476,0.001
-28.113,27.422,-58.043,-43.289,165.782,257.64,6227.43,0.001
-15.43,23.507,-22.947,71.733,142.694,-520.389,-9136.623,0.001
-11.608,13.427,60.139,-77.469,107.058,543.547,7848.978,0.001
20.04,-24.535,-0.754,38.962,-179.864,-741.383,-8084.851,0.001
1.31,-11.063,-80.163,-17.646,165.951,281.321,8398.419,0.001
-23.071,-19.161,-20.911,-39.578,-75.891,995.099,8648.064,0.001
-21.642,-23.722,79.548,-64.233,-125.36,312.09,-4813.178,0.001
-5.728,-13.178,-69.506,50.846,62.117,-154.02,-1285.369,0.001
-20.442,29.518,52.713,-18.241,121.547,439.932,1245.157,0.001
26.668,-3.656,95.577,49.292,84.347,861.605,-165.277,0.001
-22.21,-17.821,-68.725,76.371,145.417,876.252,3376.291,0.001
-16.334,14.47,81.067,20.12,-127.616,-585.8,4004.368,0.001
-28.396,28.571,-29.076,1.914,-179.781,-147.327,8192.252,0.001
23.448,0.264,38.266,27.929,90.298,28.309,149.011,0.01
13.254,27.485,-85.485,-51.026,111.789,89.743,-4130.813,0.001
-17.757,25.447,-28.538,-81.532,-93.144,129.811,833.109,0.01
-9.565,0.856,71.719,84.133,36.606,-812.47,7007.677,0.001
5.777,-8.864,-10.064,-76.341,-127.372,475.399,9419.912,0.01
6.749,8.121,-79.011,-66.182,63.569,374.11,-6645.143,0.001
-26.056,-13.517,3.236,69.71,-28.349,599.514,-8962.139,0.001
-19.406,-9.633,-15.742,37.004,189.025,559.651,-6476.853,0.01
-19.593,17.944,56.354,84.792,-31.213,93.26,7812.18,0.001
21.389,-15.725,83.061,27.139,-110.132,-44.382,2785.189,0.001
4.772,-18.588,35.487,8.72,123.158,-237.911,-6368.69,0.001
-17.89,22.394,18.332,73.347,45.08,488.781,3033.615,0.001
10.526,-29.357,0.352,-28.745,-194.297,-950.061,-5060.749,0.001
-24.032,18.763,72.28,38.111,102.541,-476.825,2075.812,0.001
-29.754,-2.111,-26.483,32.965,-101.63,549.344,-1340.872,0.01
3.702,-6.221,17.651,-67.091,34.572,-474.166,2693.771,0.01
-8.612,-5.073,-88.188,93.816,-39.5,-915.428,-6203.348,0.001
-4.081,-11.688,47.583,-3.134,-137.491,-258.453,1412.001,0.01
-13.556,-1.291,-20.923,-51.731,79.396,85.539,1883.599,0.001
0.348,-11.731,-56.648,-1.932,130.522,672.022,-3953.548,0.001
-14.223,-11.843,-67.482,73.604,-157.6,816.181,4889.675,0.001
-29.651,19.814,19.238,62.622,-105.698,200.149,-6874.795,0.001
25.501,-0.136,-72.473,-36.328,62.735,-857.958,-4351.765,0.001
-0.33,7.048,-98.029,87.272,82.873,-962.459,6252.04,0.001
-16.737,10.434,65.008,28.322,-82.713,-155.344,9980.881,0.001
23.104,-18.133,-62.611,2.629,-91.801,732.966,-5549.545,0.001
-22.78,-5.192,-84.121,-72.222,-68.288,304.775,-289.237,0.01
1.92,5.691,-81.807,24.976,-10.504,585.509,6866.648,0.001
-19.781,-6.818,50.903,-75.784,-93.159,292.97,-7989.413,0.001
27.936,6.615,84.954,68.797,34.205,391.595,-1063.657,0.001
26.708,-29.031,-78.291,10.507,158.481,-837.567,1755.33,0.001
-0.5,1.009,25.748,51.773,156.479,472.412,8106.336,0.001
-19.965,2.427,65.289,44.028,-82.208,-203.834,4359.004,0.001
12.654,26.255,-82.283,-70.022,-108.544,168.37,9313.693,0.001
15.406,26.365,-96.082,30.953,156.969,-880.887,5371.595,0.001
-1.208,-4.945,79.87,9.64,20.443,654.609,-8535.845,0.001
20.191,-12.409,-3.421,-91.199,-49.672,966.698,676.208,0.001
20.225,-29.634,62.86,-46,-51.327,-755.727,7045.161,0.001
4.22,-8.95,85.487,8.448,162.039,101.081,882.665,0.001
16.985,0.081,-72.341,-48.191,-122.132,912.92,-8646.831,0.001
-1.455,-24.903,-71.503,-7.448,-87.237,-676.432,-9774.921,0.001
16.66,-19.412,74.744,-1.673,59.89,-467.071,1534.315,0.001
23.76,8.54,-38.058,30.477,7.171,-501.562,1159.313,0.001
27.386,25.756,-65.782,-26.588,147.971,-346.458,296.936,0.001
-22.122,20.159,68.222,-12.759,-1.943,-397.751,-2553.718,0.001
7.585,-9.619,-6.584,-15.592,53.262,922.948,2143.747,0.01
14.976,-28.374,7.079,53.267,-24.065,-247.684,-8997.242,0.001
-18.548,-16.204,97.25,91.942,130.866,468.586,164.36,0.001
-3.375,8.554,-77.702,41.351,-61.58,-865.546,-2995.651,0.001
-12.48,2.65,27.42,52.209,-27.678,686.015,-6997.538,0.01
-3.839,-13.146,-73.77,57.074,-164.516,582.953,2306.538,0.01
10.797,-8.147,80.509,-76.539,41.807,-318.052,9705.214,0.01
-14.821,5.785,83.857,71.122,-79.077,204.218,-5636.61,0.001
22.329,19.942,11.046,38.681,-11.426,942.433,404.465,0.001
2.172,13.046,-34.64,98.425,-63.311,803.693,5615.506,0.001
24.744,-22.063,82.614,76.064,64.65,-501.51,-7279.705,0.001
-2.045,-16.583,-13.206,74.88,-184.877,-554.515,9250.883,0.001
-7.612,-16.995,56.668,91.485,149.932,530.102,6495.93,0.001
11.61,-14.562,-53.595,-30.599,35.686,971.771,8596.636,0.001
15.415,23.403,-50.533,-31.13,134.675,14.753,989.937,0.001
24.508,14.111,-87.767,76.928,74.804,165.114,-628.456,0.001
-26.262,0.618,6.925,0.691,-117.375,701.506,-8114.954,0.01
17.008,-2.139,-2.569,63.523,-180.453,38.469,-130.794,0.001
-19.928,-28.268,59.996,68.763,-35.216,-923.64,-6755.636,0.001
19.971,-4.503,35.437,21.101,-60.633,799.429,-326.136,0.001
-22.233,-14.295,39.525,77.612,-198.751,108.716,7882.164,0.001
-0.477,-7.951,-28.833,-77.555,-137.147,-958.179,-9602.433,0.001
20.363,-19.836,11.115,72.236,104.298,865.365,-6877.497,0.001
4.714,13.975,6.203,-59.524,-89.665,375.559,5100.842,0.001
-13.462,-11.107,-23.159,-12.49,77.858,218.112,1389.154,0.01
-8.26,9.385,50.25,97.932,-126.846,-571.73,1306.087,0.001
2.061,9.768,35.967,32.487,-32.44,-853.28,7452.927,0.01
26.293,1.554,18.219,-62.187,156.315,872.457,6916.122,0.01
-13.001,4.245,-85.656,96.029,-61.143,532.732,3907.596,0.001
8.389,16.526,-69.955,10.09,195.052,-667.029,-3874.668,0.001
-27.736,26.25,-35.723,-10.778,-9.814,-657.892,-7900.777,0.001
15.432,27.789,74.631,36.835,-13.341,-106.601,6301.444,0.001
-18.756,-29.17,57.971,2.963,135.44,-262.797,-8502.423,0.001
0.578,-27.763,34.683,51.705,88.928,-351.529,-4145.923,0.001
5.522,27.277,-19.96,43.874,170.708,725.675,6140.598,0.001
-15.656,-7.592,90.751,29.36,14.338,79.141,-2978.268,0.001
-0.851,5.055,70.482,-82.395,108.18,-852.047,-4994.01,0.001
25.238,4.556,-22.196,17.614,109.875,-6.487,400.557,0.001
-8.248,-5.252,36.097,-42.96,102.5,-366.853,803.749,0.001
-26.188,1.789,-6.544,-42.088,45.886,-586.292,3869.3,0.001
6.391,-7.76,-69.832,-8.213,134.354,362.281,-1419.209,0.001
-19.554,20.343,-51.919,-89.751,-89.451,300.048,-7130.521,0.001
7.876,4.68,-56.358,-86.973,-12.909,-987.167,8458.152,0.001
-8.591,-22.856,16.403,95.175,-63.078,764.18,-9928.833,0.001
11.465,13.08,-35.361,76.38,4.187,-656.743,6093.937,0.001
-26.699,-24.75,-94.7,68.127,161.731,912.231,179.302,0.001
-10.387,-13.928,20.617,80.746,17.896,-861.099,-8080.384,0.001
6.769,-24.011,9.266,-25.296,-46.031,264.65,2968.04,0.001
28.97,-6.16,21.122,43.861,189.367,154.471,3010.416,0.001
-2.72,9.024,-2.612,96.676,-197.432,-991.619,-3047.875,0.001
-14.801,26.62,99.359,-98.265,-103.159,-82.683,394.302,0.001
-27.767,-15.011,-37.983,-9.54,-135.759,397.656,-4689.218,0.001
3.886,-11.373,-45.699,-41.185,6.94,-740.254,9364.524,0.001
-27.258,6.783,-58.97,22.648,116.351,102.833,-7984.109,0.001
26.268,12.131,72.117,-11.287,-66.383,-977.861,-7555.043,0.001
-2.765,-12.742,-74.323,76.191,-85.472,248.118,3775.775,0.001
22.18,-18.775,63.519,-24.744,-102.824,-791.611,-3061.13,0.001
25.623,1.71,71.916,43.217,183.738,507.234,-9694.154,0.001
10.891,-13.295,-0.521,-5.382,159.175,838.815,-5326.439,0.001
-8.566,-3.069,74.482,-45.414,184.936,279.229,2850.382,0.001
18.099,-27.637,42.116,36.675,100.639,-703.875,4771.353,0.001
4.576,26.257,25.931,-34.44,-13.748,555.118,-8674.954,0.001
10.816,-22.915,26.3,73.721,-199.774,745.649,-3120.799,0.01
4.946,1.44,84.333,46.868,-74.255,-714.123,7717.648,0.01
24.544,16.959,96.693,17.803,-139.74,-121.298,376.348,0.01
23.902,-10.468,33.905,36.869,193.735,131.078,-3530.766,0.001
-2.62,7.133,-70.539,72.289,155.205,-313.804,363.18,0.001
-19.07,-25.467,-93.318,-89.872,140.558,457.805,-6358.146,0.001
-10.329,-27.653,-57.161,-90.601,138.817,482.816,3426.255,0.001
-28.573,-25.534,-33.057,80.314,-81.193,-71.948,-8976.447,0.001
-29.57,21.029,11.673,-85.633,163.831,-604.866,-4277.56,0.001
18.212,18.606,-20.394,-25.179,-80.302,211.93,6332.738,0.001
-15.447,-10.936,-90.268,-77.315,100.075,140.596,1087.655,0.001
17.554,13.366,0.147,38.505,29.727,168.53,-2672.051,0.01
17.94,20.892,-11.088,85.108,71.74,-935.224,-6013.6,0.001
